movie_code,week,sales,audience,screens
1000205,2,758995840,75799,4457
1000206,2,420988171,43810,5483
1000207,2,262513560,29396,2705
1000208,2,516924300,68453,2518
1000209,2,646559917,84019,4163
1000210,2,410856010,43519,4642
1000211,2,892072470,113781,6088
1000212,2,340763640,39937,3258
1000213,2,648176600,84300,2396
1000214,2,221174000,31027,3137
1000215,2,687727400,91667,3776
1000216,2,763114000,101924,5998
1000217,2,219307390,24273,3656
1000218,2,434692768,47050,4024
1000219,2,630807800,84013,2687
1000220,2,639808302,84681,1518
1000221,2,68658600,7879,353
1000222,2,271914708,28428,4321
1000223,2,281877380,31093,4298
1000224,2,560341469,75401,2706
1000225,2,151305580,18709,939
1000226,2,795441000,101715,4270
1000227,2,729568040,88138,2626
1000228,2,288479677,29793,3582
1000229,2,1343834118,135934,4476
1000230,2,412913346,42867,3755
1000231,2,419993620,45201,4291
1000232,2,189590970,22525,3796
1000233,2,243588044,26650,3934
1000234,2,530966400,71574,2577
1000235,2,1266631528,134057,4204
1000236,2,445600,58,18
1000237,2,900793500,127108,1825
1000238,2,426906800,53923,4442
1000239,2,863345021,112763,2643
1000240,2,679783300,82912,3590
1000241,2,532286700,73171,3447
1000242,2,146235100,19255,829
1000243,2,1450430400,179740,2010
1000244,2,267399750,27278,3692
1000245,2,621997100,79106,6385
1000246,2,249708190,31027,1159
1000247,2,362948800,48354,2639
1000248,2,274291200,30191,3778
1000249,2,285873789,34098,2183
1000250,2,127026520,15951,927
1000251,2,1301950941,136228,4502
1000252,2,435588910,57791,2655
1000253,2,590352000,76470,2785
1000254,2,475067501,50923,4765
1000255,2,503421440,61184,4618
1000256,2,388249800,53531,2326
1000257,2,404977860,49349,5717
1000258,2,454048315,53965,2366
1000259,2,484228840,61340,3004
1000260,2,399445800,41409,4732
1000261,2,549634307,68328,2799
1000262,2,461530970,58906,3481
1000263,2,401875440,53135,2795
1000264,2,234205600,31745,2131
1000265,2,152515810,16997,4147
1000266,2,307448554,34130,2288
1000267,2,512203900,68190,
1000268,2,551723282,54906,4051
1000269,2,517424300,67165,2451
1000270,2,9000,4,4
1000271,2,458318580,48457,4572
1000272,2,480962576,48139,4718
1000273,2,327406900,45872,2565
1000274,2,629928896,80057,3649
1000275,2,509761805,54829,3690
1000276,2,393733600,51779,2040
1000277,2,384892400,48953,2155
1000278,2,405661552,45267,5433
1000279,2,555455952,60958,2776
1000280,2,765498794,104729,2469
1000281,2,122063010,16893,1164
1000282,2,487071490,51858,2579
1000283,2,410613302,56264,2029
1000284,2,334299980,40798,2665
1000285,2,770095890,89375,4852
1000286,2,229179520,28939,1428
1000287,2,404112945,53277,2361
1000288,2,265829362,28512,3444
1000289,2,107523050,15460,568
1000290,2,333880499,34855,1379
1000291,2,268414570,29834,3625
1000292,2,643276937,79801,
1000293,2,46311815,5077,627
1000294,2,321768945,40055,1968
1000295,2,203271050,23322,2984
1000296,2,305938115,33093,3631
1000297,2,270107731,28058,4202
1000298,2,395519700,52833,3275
1000299,2,422964800,60105,3738
1000300,2,309506700,40456,3098
1000301,2,493607624,60910,2661
1000302,2,404592600,51055,2867
1000303,2,231326420,24507,2971
1000304,2,229128520,24693,4282
1000305,2,241712363,25890,3350
1000306,2,270290155,30759,3122
1000307,2,299580800,35733,1813
1000308,2,204032710,24351,3844
1000309,2,484582655,59611,2648
1000310,2,716464163,87072,2510
1000311,2,194438353,20386,1515
1000312,2,189528990,21079,2977
1000313,2,346998470,36183,4809
1000314,2,310113124,39794,1848
1000315,2,203702800,28561,1583
1000316,2,338110400,37245,3802
1000317,2,372576900,50390,2105
1000318,2,56912195,7467,713
1000319,2,224924500,30475,2568
1000320,2,204634732,22095,2769
1000321,2,214087500,29139,697
1000322,2,454390900,55628,2314
1000323,2,537378100,62908,2072
1000324,2,257037760,35282,2514
1000325,2,771566398,96717,2410
1000326,2,419672400,57733,
1000327,2,393379193,49454,1882
1000328,2,264702100,37426,2489
1000329,2,222913700,30533,2309
1000330,2,83377500,11756,646
1000331,2,407373500,57727,1005
1000332,2,269502300,36257,2292
1000333,2,319473447,39276,1752
1000334,2,111411660,13127,1252
1000335,2,248930480,24836,2373
1000336,2,233759680,30253,1657
1000337,2,,,
1000338,2,124902640,15074,2783
1000339,2,132481180,15973,3348
1000340,2,415915890,42428,3486
1000341,2,343195434,43460,2617
1000342,2,410750152,55203,2958
1000343,2,399749280,48821,1568
1000344,2,186599300,25161,1762
1000345,2,395222256,51214,3010
1000346,2,203486814,23244,2885
1000347,2,292303300,40561,2162
1000348,2,187922200,25466,1952
1000349,2,144809540,18155,3576
1000350,2,438735700,55098,2454
1000351,2,398529500,47669,1683
1000352,2,205437160,23603,2745
1000353,2,265294500,35835,2275
1000354,2,375798200,52005,2792
1000355,2,384971100,41901,561
1000356,2,248960940,29099,3036
1000357,2,363279677,46596,2059
1000358,2,290990337,35249,1891
1000359,2,268551700,36355,1848
1000360,2,187733600,25879,2590
1000361,2,424223571,53819,3575
1000362,2,171768506,18248,3208
1000363,2,254530580,28818,2639
1000364,2,202869746,22075,2929
1000365,2,288503967,35538,2798
1000366,2,243368231,31504,1761
1000367,2,153535049,16698,2723
1000368,2,275466840,34751,2395
1000369,2,161498800,20919,1703
1000370,2,247327673,27490,2486
1000371,2,148323930,18893,2673
1000372,2,222722300,25735,922
1000373,2,176754700,23136,1023
1000374,2,235112690,25867,2267
1000375,2,237173250,29275,3106
1000376,2,236210600,34219,2333
1000377,2,100508671,10758,2293
1000378,2,278693670,30593,2261
1000379,2,41558300,4505,542
1000380,2,229936840,24207,2836
1000381,2,669422800,86334,1080
1000382,2,274889173,29548,2434
1000383,2,134608400,18013,373
1000384,2,322912800,39065,1300
1000385,2,284360000,36571,2123
1000386,2,372690283,44302,2323
1000387,2,34583900,3921,314
1000388,2,540083000,61369,1330
1000389,2,337641286,40934,3109
1000390,2,144930120,15924,2863
1000391,2,131454100,16640,1526
1000392,2,292582420,31032,2963
1000393,2,247966271,24457,3395
1000394,2,174698300,23785,1885
1000395,2,66308812,7600,1269
1000396,2,204752400,24845,1700
1000397,2,164758500,21911,1465
1000398,2,169544769,20694,1469
1000399,2,149575800,15214,672
1000400,2,80421500,2326,137
1000401,2,264783080,28495,2728
1000402,2,230222262,27744,1464
1000403,2,135997170,14160,3220
1000404,2,21000,5,2
1000405,2,158007800,22480,1466
1000406,2,130545170,16343,2459
1000407,2,92251770,11479,2053
1000408,2,155635616,16562,2994
1000409,2,223595560,27731,2372
1000410,2,187071216,20051,797
1000411,2,165600800,20549,2864
1000412,2,224318350,24083,2853
1000413,2,180231200,23897,1362
1000414,2,225205650,26340,596
1000415,2,191572230,24023,2551
1000416,2,98198480,13756,1304
1000417,2,262535520,26076,2548
1000418,2,232304630,26746,2489
1000419,2,119000900,14864,870
1000420,2,166952900,22126,2066
1000421,2,97239786,12780,1143
1000422,2,140267000,19465,2092
1000423,2,115238583,12547,1419
1000424,2,266000,30,4
1000425,2,203622310,22593,2374
1000426,2,93854630,10704,2014
1000427,2,40522154,4806,347
1000428,2,122576000,17132,1140
1000429,2,118878700,15289,935
1000430,2,159589500,20211,1747
1000431,2,14757300,2083,301
1000432,2,156875084,19545,1974
1000433,2,154428300,20513,1658
1000434,2,20581700,2502,200
1000435,2,90710800,10969,723
1000436,2,56843200,5735,813
1000437,2,48879500,5638,706
1000438,2,118356749,13574,1453
1000439,2,166891463,20823,1496
1000440,2,244370500,29174,1332
1000441,2,74916500,2997,346
1000442,2,32386414,3771,385
1000443,2,101592800,14432,1732
1000444,2,106854100,14459,1525
1000445,2,82914362,8851,1131
1000446,2,153073900,19020,951
1000447,2,111712840,12992,2182
1000448,2,42693700,6418,537
1000449,2,880276910,93154,3232
1000450,2,108418660,13578,2946
1000451,2,143775913,15992,838
1000452,2,66413100,8051,1222
1000453,2,24616900,3308,387
1000454,2,61582570,7211,1749
1000455,2,157359830,18720,1939
1000456,2,169687500,19761,554
1000457,2,146707450,15834,2197
1000458,2,46151300,5871,1321
1000459,2,89923900,10456,1636
1000460,2,119580841,12258,1717
1000461,2,102440730,12763,999
1000462,2,48828300,5880,782
1000463,2,99236600,13396,1548
1000464,2,97924080,13223,1083
1000465,2,14842600,1940,303
1000466,2,75643050,9636,1174
1000467,2,82080534,10572,1656
1000468,2,69269940,7690,1338
1000469,2,91180800,13913,424
1000470,2,31063500,3974,76
1000471,2,18160900,1656,94
1000472,2,55569940,7199,1561
1000473,2,66000,7,4
1000474,2,72582834,8296,1308
1000475,2,77538057,8041,2138
1000476,2,35423893,4083,358
1000477,2,67713000,9033,782
1000478,2,79433000,10407,874
1000479,2,25009340,3224,470
1000480,2,69666920,7143,527
1000481,2,109309400,12119,830
1000482,2,,,
1000483,2,114323300,14324,1049
1000484,2,93201630,11460,634
1000485,2,87244200,10609,853
1000486,2,32394700,4235,666
1000487,2,161768100,21925,482
1000488,2,65080000,4076,209
1000489,2,12715500,1602,146
1000490,2,39831720,4892,486
1000491,2,37396600,4342,105
1000492,2,55066400,7456,1268
1000493,2,48280450,6125,1289
1000494,2,65283500,8000,1175
1000495,2,2903000,417,115
1000496,2,71392900,8879,486
1000497,2,39568792,4591,
1000498,2,47786451,5294,1416
1000499,2,17455200,2513,205
1000500,2,39675100,4606,499
1000501,2,64788600,8950,
1000502,2,31269700,4228,71
1000503,2,,,
1000504,2,52675400,7532,998
1000505,2,48323200,6138,1515
1000506,2,48622400,7072,972
1000507,2,33845300,3961,526
1000508,2,34517139,4019,578
1000509,2,45663600,5611,354
1000510,2,55506700,7301,884
1000511,2,57319300,7214,888
1000512,2,54277200,6437,1235
1000513,2,31885200,3488,271
1000514,2,15771800,1583,245
1000515,2,38644300,6087,648
1000516,2,35077000,4733,666
1000517,2,,,
1000518,2,24650000,3320,567
1000519,2,31730850,3496,
1000520,2,41754100,5719,1153
1000521,2,12623178,1250,87
1000522,2,25168000,4167,321
1000523,2,38242700,4860,780
1000524,2,9549960,1459,170
1000525,2,42362600,5371,1113
1000526,2,27789770,3540,801
1000527,2,5686699,655,179
1000528,2,20468647,2851,420
1000529,2,14742000,648,158
1000530,2,15139900,1992,343
1000531,2,29606120,3484,501
1000532,2,12935600,1303,312
1000533,2,,,
1000534,2,16999500,2315,423
1000535,2,22049167,2502,491
1000536,2,38520000,9630,458
1000537,2,,,
1000538,2,16362060,2139,400
1000539,2,,,
1000540,2,32612000,2839,417
1000541,2,27353500,3153,224
1000542,2,14951355,1694,339
1000543,2,9057200,1402,250
1000544,2,8586000,1295,151
1000545,2,10110800,1457,
1000546,2,15581500,2476,263
1000547,2,4152900,556,130
1000548,2,,,
1000549,2,13032973,1431,148
1000550,2,,,
1000551,2,4012300,456,163
1000552,2,15214530,1810,310
1000553,2,8939600,1045,139
1000554,2,11241000,1369,285
1000555,2,11342300,1212,317
1000556,2,3353500,407,113
1000557,2,19825300,2469,437
1000558,2,4349500,290,29
1000559,2,10966170,1155,410
1000560,2,10256817,1265,100
1000561,2,15753100,1889,208
1000562,2,7619600,873,193
1000563,2,10256795,1195,335
1000564,2,10357500,1694,126
1000565,2,5282500,523,43
1000566,2,14166488,1803,430
1000567,2,8746200,961,55
1000568,2,,,
1000569,2,9468200,1284,423
1000570,2,4184899,487,96
1000571,2,,,
1000572,2,1875000,250,60
1000573,2,6376000,798,134
1000574,2,4522000,266,11
1000575,2,1200000,200,2
1000576,2,6616689,652,
1000577,2,244000,33,19
1000578,2,5183000,769,25
1000579,2,9763600,1156,95
1000580,2,,,
1000581,2,2951500,304,63
1000582,2,2992700,465,60
1000583,2,2032000,372,38
1000584,2,,,
1000585,2,2790500,464,46
1000586,2,1140000,114,27
1000587,2,4693198,518,228
1000588,2,5470570,657,210
1000589,2,4634000,643,194
1000590,2,3407700,478,114
1000591,2,3464500,528,53
1000592,2,3155000,451,33
1000593,2,3557200,378,129
1000594,2,5022700,730,167
1000595,2,5070500,652,154
1000596,2,7044810,854,249
1000597,2,3356100,405,52
1000598,2,3198200,379,60
1000599,2,3809800,458,42
1000600,2,961000,121,23
1000601,2,3130500,355,99
1000602,2,582500,49,17
1000603,2,1478600,199,6
1000604,2,1505000,187,10
1000605,2,3826040,435,159
1000606,2,3175500,363,122
1000607,2,4094500,515,113
1000608,2,1126500,121,44
1000609,2,,,
1000610,2,2571700,366,69
1000611,2,3331239,563,46
1000612,2,1883500,242,20
1000613,2,1778200,207,59
1000614,2,1777600,159,8
1000615,2,2253000,159,10
1000616,2,2230500,230,54
1000617,2,2303896,209,57
1000618,2,1738940,248,32
1000619,2,,,
1000620,2,3622300,382,153
1000621,2,1183320,145,25
1000622,2,2896500,343,128
1000623,2,1833500,214,80
1000624,2,,,
1000625,2,,,
1000626,2,2304500,302,79
1000627,2,,,
1000628,2,1026000,171,10
1000629,2,,,
1000630,2,4059800,302,7
1000631,2,1434500,227,21
1000632,2,2047500,223,60
1000633,2,,,
1000634,2,2237500,299,69
1000635,2,,,
1000636,2,2061000,345,6
1000637,2,600000,40,11
1000638,2,,,
1000639,2,1527170,238,24
1000640,2,634100,77,32
1000641,2,1055800,176,20
1000642,2,637000,95,5
1000643,2,1787300,211,74
1000644,2,1476480,177,61
1000645,2,1465500,150,67
1000646,2,1171000,182,20
1000647,2,1128188,125,60
1000648,2,1070000,217,5
1000649,2,,,
1000650,2,1719300,128,23
1000651,2,547299,63,33
1000652,2,989400,133,33
1000653,2,887728,102,53
1000654,2,867000,108,29
1000655,2,,,
1000656,2,530000,109,3
1000657,2,1005000,145,52
1000658,2,,,
1000659,2,701999,84,30
1000660,2,285000,19,9
1000662,2,698100,73,13
1000663,2,221300,30,14
1000664,2,20000,4,4
1000665,2,30000,10,1
1000666,2,1100000,222,5
1000667,2,,,
1000668,2,92000,9,3
1000669,2,645500,63,24
1000670,2,366000,66,5
1000671,2,390000,37,10
1000672,2,162500,17,12
1000673,2,295000,39,1
1000674,2,250000,50,1
1000675,2,91000,10,1
1000676,2,1988000,154,2
1000677,2,40000,10,1
1000678,2,519300,80,21
1000679,2,653000,74,7
1000680,2,125000,25,5
1000681,2,512928,49,26
1000682,2,311000,35,3
1000683,2,,,
1000684,2,76500,9,5
1000685,2,206000,67,1
1000686,2,161000,18,12
1000687,2,,,
1000688,2,,,
1000001,3,3480111958,386371,9467
1000002,3,6918410307,867437,6699
1000003,3,5535528550,523192,12985
1000004,3,2653984560,274610,8786
1000005,3,4062412398,497810,7458
1000006,3,7570365687,770974,9473
1000007,3,1868964257,241578,4644
1000008,3,6390783830,651172,16325
1000009,3,3822836218,477754,5100
1000010,3,5895192661,582418,13369
1000011,3,9384731499,1078478,10543
1000012,3,4365539973,543245,6813
1000013,3,5809978335,707113,7850
1000014,3,6263817426,738823,9501
1000015,3,9909224473,1126677,9907
1000016,3,4202659000,474777,7622
1000017,3,4894823408,610145,7809
1000018,3,3378221252,315487,10243
1000019,3,7993639862,824702,13983
1000020,3,5525571253,532726,11315
1000021,3,7069348890,798673,9901
1000022,3,2325093108,297432,3947
1000023,3,1350950693,160116,4217
1000024,3,1285895000,175833,2909
1000025,3,2743951138,337358,6100
1000026,3,1875221394,242838,4926
1000027,3,2560147830,306562,
1000028,3,3495241400,417071,7026
1000029,3,3405936688,408520,4268
1000030,3,4084563413,489503,5334
1000031,3,5377730260,632885,5784
1000032,3,2305372600,277219,2966
1000033,3,6405830673,761360,6360
1000034,3,3364992124,405477,5032
1000035,3,4811934126,582364,10514
1000036,3,2283829531,229232,9221
1000037,3,2262167824,281969,6661
1000038,3,1875047821,211699,5107
1000039,3,1788540957,228338,3688
1000040,3,2074579517,212405,7468
1000041,3,2205191833,211968,6724
1000042,3,2191111530,248122,5440
1000043,3,2346373744,282765,3422
1000044,3,2474991162,304102,5598
1000045,3,2235092100,261528,5615
1000046,3,1293767500,158565,5100
1000047,3,2346262951,249189,8835
1000048,3,2839218145,319083,4864
1000049,3,4770742768,581845,5983
1000050,3,4872825430,535123,8784
1000051,3,2621104046,297680,6051
1000052,3,5834715482,640253,6595
1000053,3,2871063650,318299,10415
1000054,3,2389562590,250979,7339
1000055,3,1694603296,210438,4919
1000056,3,4481554006,539301,6102
1000057,3,2650815763,312873,5104
1000058,3,1097474650,108873,6797
1000059,3,2412751960,265811,12598
1000060,3,1236686621,123176,6281
1000061,3,1002511712,103065,4779
1000062,3,1534961696,186192,3572
1000063,3,2115161898,263452,
1000064,3,1054220690,112028,3916
1000065,3,4940801300,599797,5528
1000066,3,2049727220,242516,5964
1000067,3,1676931610,190947,7401
1000068,3,2032404362,256994,4982
1000069,3,1963705260,217575,5891
1000070,3,1941016383,214510,
1000071,3,3091253599,369886,4079
1000072,3,1429877660,164483,5294
1000073,3,1089467942,129275,3471
1000074,3,1339968655,173714,2467
1000075,3,12454800,1464,143
1000076,3,1226299921,136113,4213
1000077,3,1788757000,222279,3430
1000078,3,1119554026,127030,4879
1000079,3,1896705270,227461,9179
1000080,3,1998688724,242986,6123
1000081,3,1379397690,160548,5255
1000082,3,1039459602,110013,5826
1000083,3,3439513889,403084,4889
1000084,3,1218285077,138509,4932
1000085,3,1276209000,143132,3737
1000086,3,1268802316,160114,4667
1000087,3,1309855652,164294,
1000088,3,3394067661,412599,4945
1000089,3,1115801500,141583,3260
1000090,3,1578674964,177251,3868
1000091,3,1545170863,185811,4237
1000092,3,1253896890,125694,6362
1000093,3,1562505167,187986,4724
1000094,3,393036384,41581,3804
1000095,3,1048910675,125650,4579
1000096,3,2064808151,198576,7169
1000097,3,1400232100,160467,4926
1000098,3,2320947094,281401,3062
1000099,3,2010133250,221293,4722
1000100,3,2002165161,241877,6082
1000101,3,833499448,98609,3477
1000102,3,2960746805,353192,4495
1000103,3,1540198127,177329,5771
1000104,3,1313522373,168545,3082
1000105,3,689721933,65628,4117
1000106,3,2740175669,327600,6608
1000107,3,788079010,76354,5032
1000108,3,3407102742,366754,5956
1000109,3,1325871259,158861,3920
1000110,3,2789644367,278454,7431
1000111,3,3153198610,353138,6500
1000112,3,1400110126,174136,4954
1000113,3,1239450032,148335,3044
1000114,3,937772286,91472,6064
1000115,3,2409150591,293387,4415
1000116,3,888359079,99740,3794
1000117,3,1099065588,130409,3286
1000118,3,1776258270,184385,4766
1000119,3,898935638,114571,3032
1000120,3,541026600,57145,3751
1000121,3,1903507390,215272,4369
1000122,3,984944378,111168,3145
1000123,3,1657712969,182926,5336
1000124,3,633057014,66955,4888
1000125,3,1272010279,155593,3587
1000126,3,,,
1000127,3,1410100101,131530,7546
1000128,3,1380200100,152550,7839
1000129,3,835307170,83916,5120
1000130,3,1031533675,113164,3226
1000131,3,1154898712,131301,4577
1000132,3,1280142013,157607,3070
1000133,3,1320185090,146641,4792
1000134,3,1392228320,157893,9335
1000135,3,1721566407,205704,3578
1000136,3,739690000,98632,2268
1000137,3,510288020,51213,4680
1000138,3,1374889063,154163,4647
1000139,3,458576850,52223,5920
1000140,3,729126960,77190,6463
1000141,3,807776847,82545,
1000142,3,816243397,84840,5325
1000143,3,1835756461,207606,4028
1000144,3,1756607232,215539,4184
1000145,3,900143670,116610,3491
1000146,3,363276585,38758,2236
1000147,3,1515008223,188016,3339
1000148,3,3050261104,340570,6908
1000149,3,1375390990,155513,5170
1000150,3,1259891890,144972,5363
1000151,3,1173723004,139818,4226
1000152,3,802370765,99361,4919
1000153,3,1134820170,112525,6849
1000154,3,635027000,64564,6555
1000155,3,2008279471,249459,3976
1000156,3,762613550,100128,2920
